title,vote_average,vote_count,release_date,revenue,runtime,budget,popularity,genres,n_ad_breaks,runtime_with_ads,scaled_popularity,children_scaled_popularity,adults_scaled_popularity,retirees_scaled_popularity,license_fee
Guess Who,5.956,834,2005-03-25,103121466,105,35000000,11.724,"['Comedy', 'Romance']",4,120.0,0.2743399262091959,0.2194719,0.2743399,0.2743399,219745.76
Brooklyn's Finest,6.289,834,2010-03-04,45719985,133,17000000,16.702,"['Crime', 'Drama', 'Thriller']",5,150.0,0.4261996969991073,0.1704799,0.4261997,0.3409598,107663.98
God's Not Dead,6.04,833,2014-03-21,29789000,113,17000000,18.087,['Drama'],4,120.0,0.4584562985150194,0.1833825,0.4584563,0.4584563,88546.8
The Tale of Despereaux,6.055,832,2008-12-18,86947965,93,60000000,18.438,"['Adventure', 'Animation', 'Family']",4,120.0,0.4661386422895841,0.4661386,0.1864555,0.1864555,260337.56
Cradle 2 the Grave,6.067,831,2003-02-28,56489558,101,25000000,19.137,"['Action', 'Crime', 'Drama']",4,120.0,0.4809028656029125,0.2885417,0.4809029,0.3847223,139787.47
The Wall,6.353,829,2017-05-12,4500000,90,3000000,17.68,"['War', 'Thriller', 'Drama']",4,120.0,0.4493094792730462,0.1797238,0.3594476,0.3594476,24600.0
Jimmy Neutron: Boy Genius,5.958,827,2001-12-21,80936232,83,25000000,17.96,"['Family', 'Action', 'Adventure', 'Animation', 'Comedy', 'Science Fiction']",3,90.0,0.4556302150807388,0.3645042,0.3645042,0.2733781,169123.48
The Inbetweeners Movie,6.155,827,2011-08-19,88823111,97,4478250,15.4,['Comedy'],4,120.0,0.3926340979803359,0.3926341,0.3926341,0.3926341,129335.53
Don't Say a Word,6.213,826,2001-09-28,100020092,113,50000000,18.256,"['Thriller', 'Mystery']",4,120.0,0.4621784393741345,0.1848714,0.4621784,0.3697428,252024.11
Confessions of a Teenage Drama Queen,5.589,824,2004-02-17,29331068,89,15000000,13.769,['Comedy'],3,90.0,0.3451292501904399,0.3451293,0.3451293,0.3451293,83197.28
Asteroid City,6.606,823,2023-06-08,47281670,105,25000000,81.734,"['Comedy', 'Drama']",4,120.0,0.9644992879172468,0.7715994,0.9644993,0.9644993,128738.0
This Is It,7.195,823,2009-10-28,261200000,111,60000000,14.014,"['Music', 'Documentary']",4,120.0,0.3527085119380728,0.2821668,0.1410834,0.3527085,469440.0
Bernie,6.58,822,2012-04-27,9206470,99,5000000,9.551,"['Comedy', 'Crime', 'Drama']",4,120.0,0.1794320572913389,0.1076592,0.1794321,0.1794321,35047.76
S1m0ne,5.926,819,2002-08-23,19576023,117,10000000,11.677,"['Science Fiction', 'Comedy', 'Drama']",4,150.0,0.2725312886095553,0.1635188,0.2725313,0.218025,59491.23
Session 9,6.151,814,2001-08-10,1612259,100,1500000,12.485,"['Horror', 'Mystery']",4,120.0,0.3023986090069088,0.1209594,0.3023986,0.2419189,17534.71
A Man Apart,6.1,812,2003-04-04,44350926,109,36000000,15.373,"['Action', 'Drama']",4,120.0,0.3919003678913492,0.3135203,0.3919004,0.3135203,151621.11
Get Rich or Die Tryin',6.748,812,2005-11-09,46442528,117,40000000,19.185,"['Drama', 'Crime', 'Music']",4,150.0,0.4818917376598022,0.289135,0.3855134,0.4818917,163731.03
Heartbreakers,6.066,811,2001-03-23,57756408,123,35000000,16.251,"['Comedy', 'Romance', 'Crime']",5,150.0,0.414959105996903,0.2489755,0.4149591,0.4149591,165307.69
Hotel for Dogs,6.0,810,2009-01-16,117000198,100,35000000,17.895,"['Comedy', 'Family']",4,120.0,0.4541740285716873,0.454174,0.3633392,0.454174,236400.24
Yogi Bear,5.597,810,2010-12-17,203509374,80,80000000,17.38,"['Comedy', 'Family', 'Animation', 'Adventure']",3,90.0,0.4423956033888894,0.4423956,0.2654374,0.2654374,448211.25
License to Wed,5.68,807,2007-07-04,69307224,91,35000000,14.295,['Comedy'],4,120.0,0.3611970954447181,0.3611971,0.3611971,0.3611971,179168.67
Big Stan,6.506,805,2007-11-03,8742330,105,7500000,20.427,"['Comedy', 'Crime']",4,120.0,0.5064465451387106,0.4051572,0.5064465,0.5064465,40490.8
The Debt,6.564,804,2010-09-30,45636368,113,20000000,9.543,"['Drama', 'Thriller']",4,120.0,0.1790328985053373,0.0716132,0.1790329,0.1432263,114763.64
Pride and Glory,6.38,802,2008-09-09,31200557,130,30000000,14.804,"['Crime', 'Drama', 'Mystery', 'Thriller']",5,150.0,0.37604722606992,0.1504189,0.3760472,0.3008378,121440.67
Untraceable,6.162,799,2008-01-22,52659594,101,35000000,12.508,['Thriller'],4,120.0,0.3032125306125203,0.121285,0.3032125,0.121285,159191.51
The Stepfather,5.8,799,2009-10-16,31198531,101,20000000,13.741,"['Horror', 'Thriller']",4,120.0,0.3442521551808875,0.1377009,0.3442522,0.1377009,97438.24
Notes on a Scandal,7.1,798,2006-12-25,49814392,92,15000000,13.806,"['Drama', 'Romance']",4,120.0,0.3462848017034086,0.1385139,0.3462848,0.3462848,107777.27
An Inconvenient Truth,6.962,797,2006-05-24,46243000,100,1000000,12.128,['Documentary'],4,120.0,0.2895150644590104,0.115806,0.115806,0.2895151,69891.6
The Informant!,6.116,792,2009-09-18,41771168,108,22000000,8.312,"['Drama', 'Comedy', 'Crime']",4,120.0,0.1119474689799857,0.0671685,0.1119475,0.1119475,114925.4
Think Like a Man,6.864,792,2012-04-20,96070507,122,12000000,13.683,"['Comedy', 'Romance']",5,150.0,0.3424280757750395,0.2739425,0.3424281,0.3424281,156084.61
Half Nelson,6.64,788,2006-08-11,4911725,107,700000,9.425,['Drama'],4,120.0,0.1730951068467958,0.069238,0.1730951,0.1730951,19574.07
Kill the Messenger,6.6,780,2014-10-09,5218973,112,5000000,11.208,"['Crime', 'Drama', 'Mystery', 'Thriller']",4,120.0,0.2539593430608046,0.1015837,0.2539593,0.2031675,30262.77
Two Lovers,6.855,777,2008-11-19,16303643,110,9800000,15.801,"['Drama', 'Romance']",4,120.0,0.4033433313271256,0.1613373,0.4033433,0.4033433,55084.37
Arbitrage,6.3,775,2012-09-14,35485056,100,12000000,13.68,"['Drama', 'Thriller']",4,120.0,0.3423334599077582,0.1369334,0.3423335,0.2738668,83382.07
"Yours, Mine & Ours",6.138,774,2005-11-23,72028752,90,45000000,19.666,"['Comedy', 'Family', 'Romance']",4,120.0,0.4916322848673768,0.3933058,0.3933058,0.4916323,206434.5
Planes: Fire & Rescue,6.133,773,2014-07-17,151165787,83,50000000,18.414,"['Animation', 'Comedy', 'Adventure', 'Family']",3,90.0,0.4656192433587053,0.4656192,0.2793715,0.2793715,313398.94
Risen,6.166,765,2016-02-18,46069568,107,20000000,14.967,"['Action', 'History', 'Adventure', 'Drama']",4,120.0,0.3806665113798654,0.3045332,0.3806665,0.3045332,115283.48
Black and Blue,6.769,762,2019-10-25,22741061,109,12000000,15.379,"['Action', 'Crime', 'Drama', 'Thriller']",4,120.0,0.3920635599427542,0.2352381,0.3920636,0.3136508,68089.27
Under the Tuscan Sun,6.833,761,2003-09-20,58878723,113,18000000,17.416,"['Romance', 'Comedy']",4,120.0,0.4432331899045368,0.3545866,0.4432332,0.4432332,125854.47
Dog Soldiers,6.696,758,2002-05-10,3537283,105,2000000,14.449,"['Horror', 'Action', 'Thriller']",4,120.0,0.3657599270413318,0.219456,0.3657599,0.146304,21044.74
America's Sweethearts,5.697,752,2001-07-17,138191428,102,64400000,12.426,"['Comedy', 'Romance']",4,120.0,0.3003019688963027,0.2402416,0.300302,0.300302,332389.71
Muppets Most Wanted,6.307,752,2014-03-20,80383290,107,50000000,15.12,"['Comedy', 'Adventure', 'Crime', 'Family']",4,120.0,0.3849447829570689,0.3079558,0.3079558,0.3079558,228459.95
Seabiscuit,7.001,751,2003-07-22,148336445,141,87000000,16.019,"['Drama', 'History']",5,180.0,0.4090220591436826,0.1636088,0.4090221,0.4090221,398803.73
Prime,5.923,750,2005-09-21,67900000,102,22000000,14.002,"['Comedy', 'Drama', 'Romance']",4,120.0,0.3523412105416332,0.2114047,0.3523412,0.3523412,146280.0
P2,6.2,749,2007-11-09,7766240,98,3500000,12.754,"['Horror', 'Thriller']",4,120.0,0.3118005777987538,0.1247202,0.3118006,0.1247202,29719.49
White Noise,5.535,746,2005-01-07,91196419,101,10000000,12.2,"['Drama', 'Horror', 'Thriller']",4,120.0,0.2921519802943678,0.1168608,0.292152,0.1752912,145435.7
The Messengers,5.699,745,2007-02-02,55060212,90,16000000,14.524,"['Mystery', 'Thriller', 'Horror']",4,120.0,0.3679598132969071,0.1471839,0.3679598,0.2207759,116472.25
The Reaping,5.683,744,2007-04-05,62771059,99,40000000,17.261,['Horror'],4,120.0,0.4396112570060543,0.1758445,0.4396113,0.1758445,183325.27
Max,7.164,743,2015-06-26,43967255,111,20000000,14.306,"['Adventure', 'Drama', 'Family']",4,120.0,0.3615250755277343,0.2892201,0.2892201,0.2892201,112760.71
Big Fat Liar,5.831,741,2002-02-08,52970014,88,15000000,11.904,"['Family', 'Comedy', 'Adventure']",3,90.0,0.2811821238046783,0.2811821,0.2249457,0.2249457,111564.02
Hell Fest,5.633,741,2018-09-27,18160930,89,5500000,13.268,"['Horror', 'Thriller']",3,90.0,0.3290833879448585,0.1316334,0.3290834,0.1316334,46993.12
Uptown Girls,6.631,740,2003-08-15,44617342,92,20000000,18.309,"['Family', 'Comedy', 'Drama']",4,120.0,0.4633368021717195,0.3706694,0.3706694,0.4633368,113540.81
The Glass Castle,7.172,739,2017-08-11,22088533,127,9000000,16.652,['Drama'],5,150.0,0.4249725221897354,0.169989,0.4249725,0.4249725,60106.24
Waiting...,6.3,737,2005-10-07,18637690,94,3000000,23.471,['Comedy'],4,120.0,0.5594411749539654,0.5594412,0.5594412,0.5594412,41565.23
The Sisterhood of the Traveling Pants 2,6.248,733,2008-08-06,44352417,117,27000000,13.699,"['Adventure', 'Comedy', 'Drama']",4,150.0,0.3429322492655309,0.2743458,0.3429322,0.2743458,130022.9
Late Night,6.442,729,2019-01-25,22384741,102,4000000,9.15,"['Comedy', 'Drama']",4,120.0,0.1588799724465786,0.127104,0.15888,0.15888,48461.69
Ramona and Beezus,6.537,727,2010-07-23,27293743,103,15000000,15.744,"['Comedy', 'Family']",4,120.0,0.4018421640530983,0.4018422,0.3214737,0.4018422,80752.49
Early Man,6.164,724,2018-01-26,53431158,89,50000000,12.29,"['Family', 'Comedy', 'Animation', 'Adventure']",3,90.0,0.2954203988565455,0.2954204,0.1772522,0.1772522,196117.39
Love the Coopers,5.991,724,2015-11-12,42426912,107,17000000,17.294,"['Drama', 'Comedy', 'Family']",4,120.0,0.4403858087611784,0.3523086,0.3523086,0.4403858,103712.29
Hope Springs,6.251,720,2012-08-07,114281051,100,30000000,14.673,"['Drama', 'Comedy', 'Romance']",4,120.0,0.3722878278429214,0.2233727,0.3722878,0.3722878,221137.26
Book Club,6.238,718,2018-05-18,78720293,104,10000000,14.475,"['Romance', 'Comedy', 'Drama']",4,120.0,0.3665241906465073,0.2199145,0.3665242,0.3665242,130464.35
Peter Rabbit 2: The Runaway,7.171,714,2021-03-25,153000000,93,45000000,27.237,"['Family', 'Comedy', 'Adventure', 'Animation', 'Fantasy']",4,120.0,0.6141992779985236,0.6141993,0.4913594,0.3685196,303600.0
Free Birds,5.862,714,2013-10-30,110000000,91,55000000,17.418,"['Animation', 'Comedy', 'Family']",4,120.0,0.443279658417724,0.4432797,0.2659678,0.3546237,276000.0
Diary of the Dead,5.5,711,2007-05-26,5540941,95,2000000,13.5,['Horror'],4,120.0,0.336607805865464,0.1346431,0.3366078,0.1346431,23449.13
Duplicity,5.893,711,2009-03-18,78176181,125,60000000,15.255,"['Romance', 'Comedy', 'Crime']",5,150.0,0.3886744408895508,0.2332047,0.3886744,0.3886744,249811.42
High Crimes,6.328,708,2002-04-05,63781810,115,42000000,19.076,"['Drama', 'Mystery', 'Thriller', 'Crime']",4,120.0,0.4796416600686459,0.1918567,0.4796417,0.3837133,189338.17
Ladder 49,6.404,706,2004-10-01,74541707,115,60000000,18.585,"['Drama', 'Action', 'Thriller']",4,120.0,0.4693014831268352,0.2815809,0.4693015,0.2815809,245450.05
Last Night,6.122,704,2010-11-05,7644937,93,7000000,13.031,"['Drama', 'Romance']",4,120.0,0.3212221830423591,0.1284889,0.3212222,0.3212222,37973.92
Heaven Is for Real,6.707,704,2014-04-16,101332962,99,12000000,39.57,['Drama'],4,120.0,0.7432185628649932,0.2972874,0.7432186,0.7432186,162399.55
The Sentinel,5.999,704,2006-04-19,78810595,108,60000000,21.274,"['Action', 'Thriller', 'Crime']",4,120.0,0.5221405854547209,0.3132844,0.5221406,0.3132844,250572.71
Fair Game,6.467,702,2010-05-20,25806953,108,22000000,12.832,"['Drama', 'Thriller']",4,120.0,0.3144797218519982,0.1257919,0.3144797,0.2515838,95768.34
Escape from Planet Earth,5.738,700,2013-02-14,74597643,89,40000000,22.704,"['Animation', 'Comedy', 'Adventure', 'Family', 'Science Fiction']",3,90.0,0.5469349361618836,0.4375479,0.4375479,0.328161,197517.17
Bleed for This,6.813,696,2016-11-04,6174491,116,6000000,9.515,['Drama'],4,150.0,0.1776324640460292,0.071053,0.1776325,0.1776325,33809.39
The Wind That Shakes the Barley,7.362,695,2006-03-23,22889018,127,6500000,13.024,"['Drama', 'War']",5,150.0,0.3209872375031506,0.1283949,0.2567898,0.3209872,55066.82
Bait,5.657,694,2012-09-05,32500000,93,30000000,20.362,"['Action', 'Adventure', 'Horror', 'Thriller']",4,120.0,0.5052084864192853,0.4041668,0.5052085,0.2020834,123000.0
After the Sunset,6.137,691,2004-11-12,61347797,97,60000000,16.102,"['Action', 'Comedy', 'Crime', 'Drama']",4,120.0,0.4111585091664442,0.3289268,0.4111585,0.3289268,229617.36
My Best Friend's Girl,5.633,691,2008-09-19,41624687,101,20000000,13.941,"['Romance', 'Comedy']",4,120.0,0.3504678986628785,0.2803743,0.3504679,0.3504679,109949.62
Arthur,5.576,687,2011-04-08,48147945,110,40000000,14.247,"['Comedy', 'Romance']",4,120.0,0.3597621542558525,0.2878097,0.3597622,0.3597622,165777.53
Sunshine Cleaning,6.583,687,2008-01-18,16174377,91,5000000,12.256,"['Comedy', 'Drama']",4,120.0,0.2941892547639815,0.2353514,0.2941893,0.2941893,43409.25
My Blueberry Nights,6.388,682,2007-11-28,21786738,95,10000000,14.779,"['Drama', 'Romance']",4,120.0,0.3753330466427383,0.1501332,0.375333,0.375333,62144.09
Going the Distance,6.1,681,2010-08-27,42045846,102,32000000,11.017,"['Comedy', 'Drama', 'Romance']",4,120.0,0.246109649984544,0.1476658,0.2461096,0.2461096,139255.02
Lions for Lambs,6.021,681,2007-10-22,64811540,92,35000000,13.499,"['Action', 'Adventure', 'Drama', 'History']",4,120.0,0.336575726281783,0.2692606,0.3365757,0.2692606,173773.85
Snow Dogs,5.624,675,2002-01-18,81000000,99,35000000,12.064,"['Comedy', 'Family', 'Adventure']",4,120.0,0.2871543504278562,0.2871544,0.2297235,0.2297235,193200.0
Stay Alive,5.829,674,2006-03-24,27105095,85,9000000,16.473,"['Horror', 'Thriller']",3,90.0,0.4205407702650825,0.1682163,0.4205408,0.1682163,66126.11
House of Sand and Fog,7.144,674,2003-12-19,16942795,126,16500000,15.178,['Drama'],5,150.0,0.3865523012341296,0.1546209,0.3865523,0.3865523,71931.35
Ricki and the Flash,5.79,673,2015-07-10,41325328,100,18000000,9.179,"['Comedy', 'Drama', 'Music']",4,120.0,0.1604046656121741,0.1283237,0.1283237,0.1604047,104790.39
The Railway Man,6.86,672,2013-12-02,24174885,116,18000000,16.992,"['Drama', 'History']",4,150.0,0.4332269501839983,0.1732908,0.433227,0.433227,84209.86
The Boondock Saints II: All Saints Day,5.981,671,2009-11-24,10629321,118,8000000,17.291,"['Action', 'Thriller', 'Crime']",4,150.0,0.4403154720771978,0.2641893,0.4403155,0.2641893,43955.19
Jackass Forever,6.876,668,2022-02-01,80340218,96,10000000,23.527,"['Comedy', 'Documentary']",4,120.0,0.5603341923662907,0.4482674,0.4482674,0.5603342,132408.26
Somewhere,6.062,668,2010-09-03,14788642,98,8000000,9.084,['Drama'],4,120.0,0.1553867983821604,0.0621547,0.1553868,0.1553868,48946.37
The Lady in the Van,6.42,665,2015-10-30,41387687,104,6000000,11.069,"['Comedy', 'Drama']",4,120.0,0.2482638414221226,0.1986111,0.2482638,0.2482638,76065.22
The Marine,5.9,663,2006-10-13,22165608,92,20000000,14.879,['Action'],4,120.0,0.3781806273483221,0.3781806,0.3781806,0.1512723,86598.73
The Second Best Exotic Marigold Hotel,6.395,661,2015-02-26,85978266,122,10000000,10.218,"['Drama', 'Comedy']",5,150.0,0.2112832653926387,0.1690266,0.2112833,0.2112833,139173.92
Joe Dirt,5.582,661,2001-04-10,30987695,91,17700000,15.271,"['Mystery', 'Adventure', 'Comedy', 'Romance', 'Drama']",4,120.0,0.3891137031357476,0.2334682,0.3891137,0.311291,91665.23
Little Manhattan,7.175,660,2005-09-26,1117920,84,385373,15.466,"['Comedy', 'Romance']",3,90.0,0.3944208251045124,0.3155367,0.3944208,0.3944208,14266.4
Sicko,7.348,656,2007-05-18,24538513,123,9000000,13.979,"['Documentary', 'Comedy', 'Drama']",5,150.0,0.3516360983511447,0.2109817,0.2813089,0.3516361,63046.22
Bringing Down the House,5.989,654,2003-03-07,132675402,105,20000000,17.435,"['Comedy', 'Drama']",4,120.0,0.4436743691335962,0.3549395,0.4436744,0.4436744,219210.48
Sherlock Gnomes,5.646,653,2018-03-15,90497778,86,59000000,13.52,"['Animation', 'Family', 'Fantasy', 'Comedy', 'Adventure', 'Mystery']",3,90.0,0.3372487644290822,0.269799,0.269799,0.2023493,262197.33
Teenage Mutant Ninja Turtles: Mutant Mayhem,7.328,652,2023-07-31,172000000,100,70000000,484.876,"['Animation', 'Comedy', 'Action']",4,120.0,1.0,1.0,0.8,0.6,386400.0
Jersey Boys,6.788,644,2014-06-18,67347013,134,40000000,13.329,"['Music', 'Drama']",5,150.0,0.3310778977282459,0.2648623,0.2648623,0.3310779,188816.42
A Walk in the Woods,6.051,643,2015-09-02,37461274,104,8000000,9.61,"['Adventure', 'Comedy', 'Drama']",4,120.0,0.1823627037298829,0.1458902,0.1823627,0.1458902,76153.53
Wonder Park,6.48,643,2019-03-13,119559110,86,100000000,18.736,"['Comedy', 'Animation', 'Adventure', 'Family', 'Fantasy']",3,90.0,0.4725177451821395,0.4725177,0.3780142,0.2835106,395470.93
Batman: Gotham by Gaslight,6.675,643,2018-01-12,3469151,78,1000000,11.864,"['Thriller', 'Action', 'Animation', 'Science Fiction']",3,90.0,0.2796730765055008,0.2237385,0.2237385,0.1118692,18562.98
Take the Lead,6.9,642,2006-03-17,65742992,108,30000000,17.733,"['Comedy', 'Music', 'Drama']",4,120.0,0.4505155502543155,0.3604124,0.3604124,0.4505156,162891.59
Where the Heart Is,7.13,640,2000-04-27,33771174,120,15000000,15.871,"['Comedy', 'Drama', 'Romance']",5,150.0,0.4051775241894507,0.2431065,0.4051775,0.4051775,88525.41
Belle,7.166,640,2013-05-01,16505460,105,10900000,14.449,['Drama'],4,120.0,0.3657599270413318,0.146304,0.3657599,0.3657599,57966.55
The Company You Keep,6.1,639,2012-09-06,20014680,121,2000000,14.153,"['Drama', 'Thriller']",5,150.0,0.3569342149566215,0.1427737,0.3569342,0.2855474,40817.62
Fever Pitch,6.207,637,2005-04-06,50500000,104,30000000,12.935,"['Comedy', 'Drama', 'Romance']",4,120.0,0.3179860050298604,0.1907916,0.317986,0.317986,144600.0
Roald Dahl's Matilda the Musical,6.779,636,2022-11-25,35602350,117,25000000,66.206,"['Family', 'Comedy', 'Fantasy']",4,150.0,0.903772969188134,0.903773,0.7230184,0.7230184,114722.82
Rules of Engagement,6.2,628,2000-04-07,71000000,128,60000000,13.368,"['War', 'Drama']",5,150.0,0.3323470085388195,0.1329388,0.2658776,0.332347,241200.0
The Guilt Trip,5.579,628,2012-12-19,41863726,95,40000000,11.637,['Comedy'],4,120.0,0.2709846997100569,0.2709847,0.2709847,0.2709847,158236.47
Swimming Pool,6.5,628,2003-05-21,22441323,102,7800000,17.717,"['Crime', 'Thriller']",4,120.0,0.4501519329591751,0.1800608,0.4501519,0.3601215,57649.59
"Run, Fatboy, Run",6.166,626,2007-09-06,33478921,100,10000000,9.449,"['Comedy', 'Romance']",4,120.0,0.1743104732201424,0.1394484,0.1743105,0.1743105,76174.71
The Invitation,6.242,621,2022-08-24,33628000,105,10000000,29.604,"['Horror', 'Thriller']",4,120.0,0.6439969546577816,0.2575988,0.643997,0.2575988,76353.6
Queen & Slim,7.135,621,2019-11-27,47803176,131,20000000,12.575,"['Drama', 'Romance', 'Crime']",5,150.0,0.3055727075428407,0.1222291,0.3055727,0.3055727,117363.81
Radio,7.139,617,2003-10-24,53293628,109,35000000,15.319,['Drama'],4,120.0,0.3904280011322607,0.1561712,0.390428,0.390428,159952.35
Love & Mercy,7.106,615,2015-05-29,28641776,120,10000000,17.56,"['Drama', 'Music', 'History']",5,150.0,0.4465618194097326,0.2679371,0.3572495,0.4465618,70370.13
Baby Mama,5.954,614,2008-04-25,64444713,99,30000000,8.574,['Comedy'],4,120.0,0.1272499250576207,0.1272499,0.1272499,0.1272499,161333.66
Love Happens,5.897,614,2009-09-18,36133014,109,18000000,12.719,"['Drama', 'Romance']",4,120.0,0.3105916154861281,0.1242366,0.3105916,0.3105916,98559.62
Harsh Times,6.431,612,2005-09-11,5967038,116,2000000,10.12,"['Crime', 'Drama', 'Thriller', 'Action']",4,150.0,0.2067726491078012,0.1240636,0.2067726,0.1654181,23960.45
Skiptrace,5.677,612,2016-07-21,58500000,107,32000000,18.138,"['Action', 'Comedy', 'Thriller', 'Mystery']",4,120.0,0.4595841513923974,0.3676673,0.4595842,0.3676673,159000.0
Playing with Fire,6.746,612,2019-11-08,69412425,96,29900000,15.929,"['Family', 'Comedy']",4,120.0,0.4066895485947103,0.4066895,0.3253516,0.4066895,167054.91
Dirty Dancing: Havana Nights,6.4,609,2004-02-27,27685016,86,25000000,15.228,"['Drama', 'Romance']",3,90.0,0.3879318613342802,0.1551727,0.3879319,0.3879319,105222.02
Breaking In,5.966,608,2018-05-05,49078000,88,6000000,13.163,"['Thriller', 'Crime', 'Action']",3,90.0,0.3256227756631397,0.1953737,0.3256228,0.1953737,85293.6
Emily the Criminal,6.804,601,2022-08-12,2157673,97,2000000,30.735,"['Crime', 'Drama', 'Thriller']",4,120.0,0.6572075007799433,0.262883,0.6572075,0.525766,19389.21
Dolphin Tale,6.9,600,2011-09-22,95404397,113,37000000,15.889,"['Drama', 'Family']",4,120.0,0.4056475201688923,0.324518,0.324518,0.4056475,215285.28
Obsessed,5.747,599,2009-02-26,73830340,108,20000000,17.768,"['Drama', 'Thriller']",4,120.0,0.4513095224482292,0.1805238,0.4513095,0.3610476,148596.41
Unforgettable,5.875,595,2017-03-06,17768012,100,12000000,13.786,"['Drama', 'Thriller']",4,120.0,0.3456606681625209,0.1382643,0.3456607,0.2765285,62121.61
Without a Paddle,5.541,593,2004-08-20,69631118,95,19000000,16.045,"['Comedy', 'Action', 'Adventure', 'Thriller']",4,120.0,0.4096928115180386,0.3277542,0.4096928,0.2458157,141157.34
The Station Agent,7.382,589,2003-12-05,8679814,88,500000,10.466,"['Drama', 'Comedy']",3,90.0,0.2224551377127762,0.1779641,0.2224551,0.2224551,23615.78
Armored,5.677,589,2009-12-04,22942221,88,20000000,12.207,"['Action', 'Crime', 'Drama', 'Thriller', 'Mystery']",3,90.0,0.292407290021223,0.1754444,0.2924073,0.2339258,87530.67
No Good Deed,5.949,588,2014-09-10,53830415,84,13200000,26.473,"['Crime', 'Thriller']",3,90.0,0.6038857801017844,0.2415543,0.6038858,0.4831086,108276.5
The Skeleton Twins,6.644,587,2014-06-05,5284309,90,1000000,10.167,['Drama'],4,120.0,0.2089428373258549,0.0835771,0.2089428,0.2089428,20741.17
Grandma's Boy,6.529,585,2006-01-06,6538177,94,5000000,20.665,['Comedy'],4,120.0,0.5109378594998653,0.5109379,0.5109379,0.5109379,31845.81
Boiler Room,6.758,584,2000-02-18,28780255,118,7000000,17.614,"['Crime', 'Drama', 'Thriller']",4,150.0,0.4478011883383792,0.1791205,0.4478012,0.358241,63336.31
Traitor,6.6,582,2008-08-23,23530831,114,22000000,14.286,"['Drama', 'Action', 'Thriller', 'Crime']",4,120.0,0.3609285099132688,0.2165571,0.3609285,0.2887428,93037.0
Admission,5.616,580,2013-03-21,18637201,107,13000000,12.659,"['Comedy', 'Drama', 'Romance']",4,120.0,0.3085092319019004,0.1851055,0.3085092,0.3085092,65564.64
Father Figures,5.797,577,2017-12-21,25601244,125,25000000,11.101,['Comedy'],5,150.0,0.2495830906658657,0.2495831,0.2495831,0.2495831,102721.49
Kicking & Screaming,5.778,577,2005-05-13,56070433,95,45000000,11.001,"['Family', 'Comedy']",4,120.0,0.2454442105023195,0.2454442,0.1963554,0.2454442,187284.52
Agent Cody Banks 2: Destination London,5.525,577,2004-03-12,28818995,100,26000000,16.064,"['Comedy', 'Action', 'Adventure', 'Family', 'Romance']",4,120.0,0.4101821080503954,0.3281457,0.3281457,0.3281457,108982.79
The Good Girl,6.228,576,2002-01-12,16860964,93,8000000,10.799,"['Drama', 'Comedy', 'Romance']",4,120.0,0.2369353292851092,0.1421612,0.2369353,0.2369353,51433.16
Firestarter,5.679,570,2022-05-12,15039250,94,12000000,15.038,"['Science Fiction', 'Thriller', 'Horror']",4,120.0,0.3826587092814923,0.1530635,0.3826587,0.1530635,58847.1
Employee of the Month,5.555,568,2006-10-06,38528984,103,12000000,11.818,"['Comedy', 'Romance']",4,120.0,0.2779296390118535,0.2223437,0.2779296,0.2779296,87034.78
The Proposition,7.044,566,2005-10-06,5048693,104,2000000,14.496,"['Action', 'Adventure', 'Crime', 'Drama', 'Thriller', 'Western']",4,120.0,0.3671402108724567,0.2202841,0.2937122,0.2937122,22858.43
Million Dollar Arm,6.742,566,2014-05-09,38307627,124,25000000,9.006,['Drama'],5,150.0,0.151216363288111,0.0604865,0.1512164,0.1512164,117969.15
Racing Stripes,5.865,566,2005-01-06,90754475,102,30000000,17.174,"['Comedy', 'Family']",4,120.0,0.4375602654919009,0.4375603,0.3500482,0.4375603,192905.37
Wolf Creek 2,6.399,565,2013-08-30,9630444,106,8000000,17.904,"['Horror', 'Thriller']",4,120.0,0.4543760518585435,0.1817504,0.4543761,0.1817504,42756.53
Keeping the Faith,6.104,563,2000-04-14,59945183,127,30000000,11.87,"['Comedy', 'Romance']",5,150.0,0.2798998464562094,0.2239199,0.2798998,0.2798998,155934.22
W.,6.269,549,2008-10-17,29506464,129,25100000,9.756,"['Drama', 'History']",5,150.0,0.189516920081783,0.0758068,0.1895169,0.1895169,107647.76
But I'm a Cheerleader,6.96,547,2000-07-07,2600000,85,1200000,13.44,"['Comedy', 'Romance']",3,90.0,0.3346776703630825,0.2677421,0.3346777,0.3346777,18000.0
Far from Heaven,7.025,546,2002-09-02,29027914,107,13500000,15.271,"['Drama', 'Romance']",4,120.0,0.3891137031357476,0.1556455,0.3891137,0.3891137,79233.5
Earth to Echo,5.863,541,2014-06-14,45300000,89,13000000,9.919,"['Family', 'Adventure', 'Science Fiction']",3,90.0,0.1973441297703057,0.1578753,0.1578753,0.0789377,97560.0
Rabbit Hole,6.68,540,2010-12-16,5144717,91,5000000,14.026,['Drama'],4,120.0,0.3530754144339011,0.1412302,0.3530754,0.3530754,30173.66
Miracle,7.068,537,2004-02-06,64445708,135,28000000,11.505,"['Drama', 'History']",5,150.0,0.2658324868394549,0.106333,0.2658325,0.2658325,156534.85
The Great Debaters,7.205,533,2007-12-25,30226144,126,15000000,18.292,['Drama'],5,150.0,0.4629657126552153,0.1851863,0.4629657,0.4629657,84271.37
